Energy  consumption of dram;Energy consumption of cpu;Energy consumption of package;tempo
0.09124800000017785;1.438415000000532;3.2362670000002254;23:12:0
0.057982999999694584;0.011230000000068685;1.248596000004909;23:12:1
0.05786100000022998;0.00909499999761465;1.2070309999980964;23:12:1
0.05523700000003373;0.005005000002711313;1.1925049999990733;23:12:1
0.05523700000003373;0.005127000000356929;1.1934810000020661;23:12:1
0.0560299999997369;0.013854999997420236;1.2150879999971949;23:12:1
0.05511500000011438;0.005432000001746928;1.1918339999974705;23:12:1
0.056212999999843305;0.012939000000187661;1.2012940000058734;23:12:1
0.05700700000033976;0.007202000000688713;1.2093499999973574;23:12:1
0.05603100000007544;0.005553999999392545;1.2033079999964684;23:12:1
0.05517499999996289;0.0061649999988731;1.1934210000035819;23:12:2
0.05596999999988839;0.004089000001840759;1.1950680000009015;23:12:2
0.05560299999979179;0.0083619999968505;1.2048949999953038;23:12:2
0.05792199999996228;0.014954000002035173;1.2171020000023418;23:12:2
0.05749500000001717;0.005614999998215353;1.1918339999974705;23:12:2
0.05517600000030143;0.004456000002392102;1.2042230000006384;23:12:2
0.055847000000085245;0.012206999999762047;1.2123420000061742;23:12:2
0.0560299999997369;0.00567600000067614;1.192931999998109;23:12:2
0.05523700000003373;0.003722999997989973;1.2061770000000251;23:12:2
0.05773899999985588;0.008484000001772074;1.1940909999975702;23:12:2
0.055358999999953085;0.0048219999989669304;1.208680000003369;23:12:3
0.055847000000085245;0.014831000000413042;1.209776999996393;23:12:3
0.055481000000327185;0.01373299999977462;1.2003180000028806;23:12:3
0.05596999999988839;0.005187999999179738;1.2056879999945522;23:12:3
0.05566399999997884;0.0035400000015215483;1.190613000006124;23:12:3
0.05792199999996228;0.0530399999988731;1.256470000000263;23:12:3
0.05548099999987244;0.00567600000067614;1.19494599999598;23:12:3
0.056274000000030355;0.007996000000275671;1.1915900000021793;23:12:3
0.055420000000140135;0.005187999999179738;1.2086789999957546;23:12:3
0.05596999999988839;0.005370999999286141;1.1918940000032308;23:12:3
0.055296999999882246;0.004699000000982778;1.2044680000035441;23:12:4
0.058167000000139524;0.011352999998052837;1.2087399999945774;23:12:4
0.054870999999820924;0.0032350000001315493;1.1904910000012023;23:12:4
0.05572500000016589;0.004028000003017951;1.2033690000025672;23:12:4
0.05609099999992395;0.006957999998121522;1.1947629999995115;23:12:4
0.055358999999953085;0.0057980000019597355;1.2081299999990733;23:12:4
0.05554200000005949;0.003906999998434912;1.1998899999962305;23:12:4
0.05743400000028487;0.009398999998666113;1.1972050000040326;23:12:4
0.055785999999898195;0.004334000001108507;1.2053220000016154;23:12:4
0.055785999999898195;0.004150000000663567;1.1903689999962808;23:12:4
0.055358999999953085;0.00598099999842816;1.2063600000037695;23:12:5
0.05511500000011438;0.004028999999718508;1.1906739999976708;23:12:5
0.056152000000111;0.005554000003030524;1.2072140000018408;23:12:5
0.058532999999897584;0.0424189999976079;1.2397459999992861;23:12:5
0.05651799999986906;0.005554999999731081;1.206543000000238;23:12:5
0.054993000000195025;0.0035400000015215483;1.1900630000018282;23:12:5
0.055785999999898195;0.0045160000008763745;1.2041019999960554;23:12:5
0.05499299999974028;0.003418000000237953;1.190124000000651;23:12:5
0.055908000000272295;0.005248999998002546;1.2046510000000126;23:12:5
0.05798400000003312;0.00933900000018184;1.1965340000024298;23:12:5
0.05517499999996289;0.007751000001007924;1.209471999995003;23:12:6
0.05883799999992334;0.12176499999986845;1.3100590000030934;23:12:6
0.06066899999996167;0.1395879999981844;1.3260499999960302;23:12:6
0.05505399999992733;0.0032350000001315493;1.1900630000018282;23:12:6
0.05511500000011438;0.003723000001627952;1.1916500000006636;23:12:6
0.05700600000000122;0.00787299999865354;1.1961060000030557;23:12:6
0.05511500000011438;0.0032959999989543576;1.1901250000009895;23:12:6
0.05517599999984668;0.00378400000045076;1.1914669999969192;23:12:6
0.055847000000085245;0.030579000002035173;1.2205200000025798;23:12:6
0.05511500000011438;0.004150000000663567;1.192016999993939;23:12:6
0.05590799999981755;0.005370999999286141;1.1882930000065244;23:12:7
0.057251000000178465;0.00805699999909848;1.2078249999976833;23:12:7
0.055297999999766034;0.005370999999286141;1.1928100000004633;23:12:7
0.0559690000000046;0.005249000001640525;1.2044069999974454;23:12:7
0.05529800000022078;0.004151000001002103;1.194946000003256;23:12:7
0.05505399999992733;0.005614999998215353;1.1888429999962682;23:12:7
0.055785999999898195;0.0036010000003443565;1.1909789999990608;23:12:7
0.05743399999983012;0.010131999999430263;1.212585000001127;23:12:7
0.054993000000195025;0.003967000000557164;1.1887820000047213;23:12:7
0.05566399999997884;0.003722999997989973;1.2030029999950784;23:12:7
0.055296999999882246;0.00451700000121491;1.194885000004433;23:12:8
0.056397000000288244;0.02215499999874737;1.2051999999966938;23:12:8
0.05560299999979179;0.0051880000028177164;1.1976320000030682;23:12:8
0.057739000000310625;0.010742999998910818;1.208740999994916;23:12:8
0.05554199999960474;0.003478999999060761;1.1875610000060988;23:12:8
0.05578600000035294;0.025329000000056112;1.2258299999957671;23:12:8
0.05517599999984668;0.003661999999167165;1.1927490000016405;23:12:8
0.055847000000085245;0.0045780000000377186;1.2006830000027549;23:12:8
0.055297999999766034;0.003723000001627952;1.1945189999969443;23:12:8
0.05798400000003312;0.009522000000288244;1.1929929999969318;23:12:9
0.055908000000272295;0.02673299999878509;1.2290649999995367;23:12:9
0.05566399999997884;0.003723000001627952;1.1873170000035316;23:12:9
0.05517599999984668;0.0039059999980963767;1.2053840000007767;23:12:9
