Energy  consumption of dram,Energy consumption of cpu,Energy consumption of package,tempo,,,"427,145999999995",,"415,145612000001",,"416,107888000015",,"412,679637999979",,"425,703841999983",,,,"863,74142099993",,"729,681087000023",,"737,52863599997",,"686,895492999942",,"729,559491000051",,,
"0,057068000000072","0,006774999998015","1,19213899999886",17:19:57,,,"0,056030000000646",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,05731200000082",,,,"0,013306000000739",,"0,010497999999643",,"0,005127000000357",,"0,008727999997063",,"0,028930000000401",,,
"0,056212999999843","0,007568000000902","1,20318599999882",17:19:57,,,"0,056090999999469",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,05731200000082",,,,"0,013306000000739",,"0,010497999999643",,"0,00518799999918",,"0,008728000000701",,"0,029297000000952",,,
"0,055785999999898","0,004455999998754","1,19012500000099",17:19:57,,,"0,056090999999469",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,05731200000082",,,,"0,013365999999223",,"0,010558999998466",,"0,00518799999918",,"0,008788999999524",,"0,030030000001716",,,
"0,060242000000471","0,123473999999987","1,32458500000212",17:19:57,,,"0,056091999999808",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,057372999999643",,,,"0,013365999999223",,"0,010620000000927",,"0,005248999998003",,"0,008911000000808",,"0,030578999998397",,,
"0,055358999999953","0,007996000000276","1,19659400000091",17:19:57,,,"0,056091999999808",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,057372999999643",,,,"0,013365999999223",,"0,010741999998572",,"0,005248999998003",,"0,008911000000808",,"0,031066999999894",,,
"0,055725000000166","0,005310000000463","1,19903599999816",17:19:57,,,"0,056091999999808",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,057373000000553",,,,"0,013366000002861",,"0,010803000001033",,"0,005249000001641",,"0,009033000002091",,"0,031310999998823",,,
"0,05755599999975","0,008666999998241","1,1957390000025",17:19:58,,,"0,056091999999808",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,057434000000285",,,,"0,013366999999562",,"0,010804000001372",,"0,005249000001641",,"0,009093999997276",,"0,032105000002048",,,
"0,055785999999898","0,004394000003231","1,19079599999532",17:19:58,,,"0,056091999999808",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,057495000000927",,,,"0,013366999999562",,"0,010985999997502",,"0,005249000001641",,"0,009154999999737",,"0,032469999998284",,,
"0,055358999999953","0,004578000000038","1,20776399999886",17:19:58,,,"0,056091999999808",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,057495000000927",,,,"0,013366999999562",,"0,011046999999962",,"0,005249000001641",,"0,009156000000075",,"0,033019999998942",,,
"0,055969000000005","0,005065999997896","1,20007299999997",17:19:58,,,"0,056152000000111",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,05755599999975",,,,"0,013427000001684",,"0,011046999999962",,"0,005249000001641",,"0,009156000000075",,"0,034058000001096",,,
"0,055175999999847","0,004150000000664","1,18945299999905",17:19:58,,,"0,056152000000111",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,05755599999975",,,,"0,013427999998385",,"0,011107999998785",,"0,005249000001641",,"0,009216999998898",,"0,034362000002147",,,
"0,055725000000166","0,003540000001522","1,20227100000193",17:19:58,,,"0,056152000000111",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,057556000001569",,,,"0,013488000000507",,"0,011107999998785",,"0,005310000000463",,"0,009339000000182",,"0,035828000000038",,,
"0,057800000000498","0,008971999999631","1,19555599999876",17:19:58,,,"0,056152000000111",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,057557000000088",,,,"0,013489000000845",,"0,011230000000069",,"0,005310000000463",,"0,009398999998666",,"0,036194000000251",,,
"0,058715999999549","0,088622999999643","1,28796400000283",17:19:58,,,"0,05615300000045",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,057616999999482",,,,"0,01354899999933",,"0,01129199999923",,"0,005310000000463",,"0,009460999997827",,"0,036194000000251",,,
"0,056029999999737","0,004638999998861","1,19043000000238",17:19:58,,,"0,05615300000045",,"0,05554200000006",,"0,05554200000006",,"0,055419999999685",,"0,057617000000391",,,,"0,013549999999668",,"0,011352000001352",,"0,005370999999286",,"0,00952099999995",,"0,038758000002417",,,
"0,056336000000556","0,024596999999631","1,23559599999862",17:19:58,,,"0,056212999999843",,"0,05554200000006",,"0,055602999999792",,"0,055419999999685",,"0,057677999999214",,,,"0,013549999999668",,"0,011352999998053",,"0,005433000002085",,"0,009522000000288",,"0,040099999998347",,,
"0,055236999999579","0,004334000001109","1,1902459999983",17:19:59,,,"0,056212999999843",,"0,05554200000006",,"0,055602999999792",,"0,055419999999685",,"0,057677999999214",,,,"0,013549999999668",,"0,011473999998998",,"0,00549300000057",,"0,009582000002411",,"0,040100000001985",,,
"0,055175000000418","0,003539999997884","1,18975800000044",17:19:59,,,"0,056212999999843",,"0,05554200000006",,"0,055602999999792",,"0,055419999999685",,"0,05786100000023",,,,"0,013610999998491",,"0,011474999999337",,"0,00549300000057",,"0,009705000000395",,"0,041809000002104",,,
"0,057678999999553","0,006470000000263","1,20666599999822",17:19:59,,,"0,056214000000182",,"0,05554200000006",,"0,055602999999792",,"0,055419999999685",,"0,058105000000069",,,,"0,013611000002129",,"0,011534999997821",,"0,005553999999393",,"0,009705000000395",,"0,042298000000301",,,
"0,054931000000579","0,003479000002699","1,18871999999828",17:19:59,,,"0,056214000000182",,"0,05554200000006",,"0,055602999999792",,"0,055419999999685",,"0,05816699999923",,,,"0,013671000000613",,"0,011534999997821",,"0,005554999999731",,"0,009765000002517",,"0,042602999998053",,,
"0,056091999999808","0,004759999999806","1,2036750000043",17:19:59,,,"0,056214000000182",,"0,055602999999792",,"0,055602999999792",,"0,055419999999685",,"0,058167000001049",,,,"0,013672000000952",,"0,011535000001459",,"0,005616000002192",,"0,009765999999217",,"0,042907999999443",,,
"0,055663999999524","0,003112999998848","1,18859800000064",17:19:59,,,"0,056274000000485",,"0,055602999999792",,"0,055602999999792",,"0,055419999999685",,"0,058227000001352",,,,"0,013672000000952",,"0,011535999998159",,"0,005675999997038",,"0,009766000002855",,"0,04315200000201",,,
"0,055237000000489","0,004151000001002","1,20440699999745",17:19:59,,,"0,056274000000485",,"0,055602999999792",,"0,055602999999792",,"0,055419999999685",,"0,058349000000817",,,,"0,013731999999436",,"0,011536000001797",,"0,005675999997038",,"0,009825999997702",,"0,043700999998691",,,
"0,054992000000311","0,003294999998616","1,18731700000353",17:19:59,,,"0,056274999999914",,"0,055602999999792",,"0,055602999999792",,"0,055419999999685",,"0,058350000000246",,,,"0,013732000003074",,"0,011536000001797",,"0,005675999997038",,"0,009887000000163",,"0,043944999997621",,,
"0,057616999999482","0,007019000000582","1,19799799999601",17:19:59,,,"0,056274999999914",,"0,055602999999792",,"0,055602999999792",,"0,055419999999685",,"0,058350000000246",,,,"0,013732999999775",,"0,011596000000282",,"0,005676000000676",,"0,009888000000501",,"0,044311999998172",,,
"0,056091999999808","0,005004999999073","1,20049999999901",17:19:59,,,"0,056274999999914",,"0,055602999999792",,"0,055602999999792",,"0,055420000000595",,"0,058470999999372",,,,"0,013732999999775",,"0,011656999999104",,"0,005676000000676",,"0,009948000002623",,"0,0457150000002",,,
"0,057678000000124","0,019226000000344","1,21026600000187",17:20:0,,,"0,056335000000218",,"0,055602999999792",,"0,055602999999792",,"0,055420000000595",,"0,058532999999443",,,,"0,013732999999775",,"0,011657999999443",,"0,005677000001015",,"0,010070000000269",,"0,046020999998291",,,
"0,055602999999792","0,003295999998954","1,18487599999935",17:20:0,,,"0,056336000000556",,"0,055602999999792",,"0,055602999999792",,"0,055420000000595",,"0,058594000000085",,,,"0,013732999999775",,"0,011657999999443",,"0,005677000001015",,"0,010070000000269",,"0,053039999998873",,,
"0,055176000000756","0,003723000001628","1,2037960000016",17:20:0,,,"0,05639599999995",,"0,055602999999792",,"0,055603000000701",,"0,055420000000595",,"0,059081999999762",,,,"0,013732999999775",,"0,011657999999443",,"0,005677000001015",,"0,01013199999943",,"0,053711000000476",,,
"0,055236999999579","0,003785000000789","1,18841599999723",17:20:0,,,"0,056396999999379",,"0,055602999999792",,"0,055603000000701",,"0,055420000000595",,"0,059203999999227",,,,"0,013732999999775",,"0,011658000003081",,"0,005736999999499",,"0,010132000003068",,"0,056700999997702",,,
"0,058592999999746","0,046996999997646","1,24627700000565",17:20:0,,,"0,056458000000021",,"0,055602999999792",,"0,055603000000701",,"0,055420000000595",,"0,059264999999869",,,,"0,013732999999775",,"0,011780000000727",,"0,005737999999837",,"0,010192999998253",,"0,065428999998403",,,
"0,055358999999953","0,003845000002912","1,19537299999502",17:20:0,,,"0,056518000000324",,"0,055602999999792",,"0,055603000000701",,"0,055420000000595",,"0,059325999998691",,,,"0,013733000003413",,"0,011840999999549",,"0,005737999999837",,"0,010314999999537",,"0,066101000000344",,,
"0,055725000000166","0,003966999996919","1,19751000000542",17:20:0,,,"0,056518000000324",,"0,055602999999792",,"0,055603000000701",,"0,055420000000595",,"0,059814000000188",,,,"0,013793999998598",,"0,011901999998372",,"0,00579800000196",,"0,010314999999537",,"0,069213999999192",,,
"0,055358999999953","0,004334000001109","1,19073499999649",17:20:0,,,"0,056518999999753",,"0,055602999999792",,"0,055603000000701",,"0,055420000000595",,"0,059814000000188",,,,"0,013793999998598",,"0,011901999998372",,"0,005799000002298",,"0,01037599999836",,"0,071656000000076",,,
"0,05700700000034","0,011169000001246","1,19750999999815",17:20:0,,,"0,056518999999753",,"0,055603000000701",,"0,055663999999524",,"0,055420000000595",,"0,059815000000526",,,,"0,013793999998598",,"0,01190200000201",,"0,005858999997145",,"0,01037599999836",,"0,074463000000833",,,
"0,055481000000327","0,004394999999931","1,20513900000515",17:20:1,,,"0,056518999999753",,"0,055603000000701",,"0,055663999999524",,"0,055420000000595",,"0,059815000000526",,,,"0,013793999998598",,"0,011963000000833",,"0,005859000000783",,"0,01037599999836",,"0,074768000002223",,,
"0,057982999999695","0,006774999998015","1,19189399999595",17:20:1,,,"0,056518999999753",,"0,05560400000013",,"0,055663999999524",,"0,055420000000595",,"0,059997999998814",,,,"0,01385499999742",,"0,012023999999656",,"0,005860000001121",,"0,010497999999643",,"0,079100999999355",,,
"0,055115000000114","0,003906000001734","1,20196600000054",17:20:1,,,"0,056519000000662",,"0,055663999999524",,"0,055663999999524",,"0,055420000000595",,"0,06018099999892",,,,"0,013855000001058",,"0,012023999999656",,"0,005919999999605",,"0,010620000000927",,"0,079346000002261",,,
"0,055236999999579","0,00402799999938","1,19427500000165",17:20:1,,,"0,056519000000662",,"0,055663999999524",,"0,055663999999524",,"0,055420000000595",,"0,060303000000204",,,,"0,013915999999881",,"0,012084999998479",,"0,005919999999605",,"0,01068099999975",,"0,081054999998742",,,
"0,05554200000006","0,003112999998848","1,18487499999901",17:20:1,,,"0,056579999999485",,"0,055664000000434",,"0,055663999999524",,"0,055420000000595",,"0,060424999999668",,,,"0,013916000003519",,"0,012085000002117",,"0,005920999999944",,"0,010802999997395",,"0,081299000001309",,,
"0,055358999999953","0,004089000001841","1,2070309999981",17:20:1,,,"0,056579999999485",,"0,055664000000434",,"0,055663999999524",,"0,055420000000595",,"0,060668999999507",,,,"0,013976999998704",,"0,012146000000939",,"0,005980999998428",,"0,010863999999856",,"0,082825000001321",,,
"0,054931000000579","0,003356999997777","1,18579100000352",17:20:1,,,"0,056580000000395",,"0,055664000000434",,"0,055663999999524",,"0,055479999999989",,"0,060669000000417",,,,"0,013976999998704",,"0,012206999999762",,"0,005982000002405",,"0,010865000000195",,"0,083252000000357",,,
"0,057739999999285","0,007202000000689","1,19323799999984",17:20:1,,,"0,056639999999789",,"0,055664000000434",,"0,055664000000434",,"0,055480999999418",,"0,060851999999613",,,,"0,013977000002342",,"0,012208000000101",,"0,006041999997251",,"0,010925999999017",,"0,08331299999918",,,
"0,055785999999898","0,017151000000013","1,21734599999763",17:20:1,,,"0,056641000000127",,"0,055664000000434",,"0,055664000000434",,"0,055480999999418",,"0,061462000000574",,,,"0,013977000002342",,"0,012267999998585",,"0,006042000000889",,"0,01098600000114",,"0,086546999998973",,,
"0,054992000000311","0,002868999999919","1,18737800000235",17:20:1,,,"0,056761999999253",,"0,055664000000434",,"0,055664000000434",,"0,055480999999418",,"0,06164600000011",,,,"0,013977000002342",,"0,012267999998585",,"0,006042000000889",,"0,01098600000114",,"0,086670000000595",,,
"0,05615300000045","0,005188000002818","1,20422300000064",17:20:2,,,"0,056824000000233",,"0,055664000000434",,"0,055664000000434",,"0,055480999999418",,"0,061706000000413",,,,"0,014037999997527",,"0,012267999998585",,"0,006042000000889",,"0,010987000001478",,"0,087523999998666",,,
"0,055236999999579","0,012816999998904","1,19836499999656",17:20:2,,,"0,056883999999627",,"0,055724999999256",,"0,055664000000434",,"0,055480999999418",,"0,061829000000216",,,,"0,014100000000326",,"0,012267999998585",,"0,006043000001227",,"0,011046999999962",,"0,088988999999856",,,
"0,057128999999804","0,034423999997671","1,22302199999831",17:20:2,,,"0,056884000000537",,"0,055724999999256",,"0,055664000000434",,"0,055480999999418",,"0,062011999999413",,,,"0,014160999999149",,"0,012267999998585",,"0,006043000001227",,"0,011108999999124",,"0,091307999999117",,,
"0,056884000000537","0,004394999999931","1,18878200000472",17:20:2,,,"0,056884000000537",,"0,055724999999256",,"0,055664000000434",,"0,055480999999418",,"0,062133999999787",,,,"0,014161000002787",,"0,012267999998585",,"0,006043000001227",,"0,011413000000175",,"0,096558000001096",,,
"0,055602999999792","0,005127000000357","1,20837399999436",17:20:2,,,"0,056945999999698",,"0,055724999999256",,"0,055664000000434",,"0,055480999999418",,"0,062316999999894",,,,"0,01422200000161",,"0,012267999998585",,"0,006043000001227",,"0,011414000000514",,"0,096678999998403",,,
"0,055115000000114","0,003906000001734","1,18554700000095",17:20:2,,,"0,056945999999698",,"0,055724999999256",,"0,055664000000434",,"0,055480999999418",,"0,062560999999732",,,,"0,014282000000094",,"0,012268000002223",,"0,006102999999712",,"0,011414000000514",,"0,098938000002818",,,
"0,055908000000272","0,004150000000664","1,20324700000492",17:20:2,,,"0,056946000000608",,"0,055725000000166",,"0,055664000000434",,"0,055480999999418",,"0,062560999999732",,,,"0,014404999998078",,"0,012268000002223",,"0,006102999999712",,"0,011474999999337",,"0,099670999999944",,,
"0,055663999999524","0,023621000000276","1,20910599999479",17:20:2,,,"0,05700700000034",,"0,055725000000166",,"0,055664000000434",,"0,055480999999418",,"0,062804999999571",,,,"0,0144650000002",,"0,012328999997408",,"0,00610300000335",,"0,011474999999337",,"0,10180599999876",,,
"0,05615300000045","0,006591999997909","1,19616700000188",17:20:2,,,"0,05700700000034",,"0,055725000000166",,"0,055664000000434",,"0,055480999999418",,"0,062988000000587",,,,"0,014466000000539",,"0,012328999997408",,"0,00610400000005",,"0,011474999999337",,"0,102294000000256",,,
"0,056761999999253","0,003478999999061","1,19940199999837",17:20:2,,,"0,057068000000072",,"0,055725000000166",,"0,055664000000434",,"0,055480999999418",,"0,063720000000103",,,,"0,014525999999023",,"0,012329000001046",,"0,00610400000005",,"0,011535999998159",,"0,106384000002436",,,
"0,055725000000166","0,007019000000582","1,19293200000539",17:20:3,,,"0,057068000000072",,"0,055725000000166",,"0,055664000000434",,"0,055480999999418",,"0,063720000000103",,,,"0,014526999999362",,"0,012329000001046",,"0,00610400000005",,"0,011535999998159",,"0,107360999998491",,,
"0,05560400000013","0,007568000000902","1,19348199999513",17:20:3,,,"0,057068000000072",,"0,055725000000166",,"0,055664000000434",,"0,055480999999418",,"0,06451399999969",,,,"0,014649000000645",,"0,012329000001046",,"0,006164999998873",,"0,011595999996644",,"0,108458999999129",,,
"0,056883999999627","0,006530999999086","1,20507799999905",17:20:3,,,"0,057128999999804",,"0,055725000000166",,"0,055664000000434",,"0,055480999999418",,"0,06451399999969",,,,"0,01470899999913",,"0,012389999999869",,"0,006164999998873",,"0,01159700000062",,"0,108947999997326",,,
"0,055420000000595","0,004822000002605","1,20721400000184",17:20:3,,,"0,057128999999804",,"0,055725000000166",,"0,055724999999256",,"0,055480999999418",,"0,0645140000006",,,,"0,015258999999787",,"0,012389999999869",,"0,006225000000995",,"0,011656999999104",,"0,109008999999787",,,
"0,057738999999856","0,007018999996944","1,18988099999842",17:20:3,,,"0,057128999999804",,"0,055725000000166",,"0,055724999999256",,"0,055480999999418",,"0,064636000000974",,,,"0,015991000000213",,"0,012389999999869",,"0,006226000001334",,"0,011657999999443",,"0,109436000002461",,,
"0,055602999999792","0,004516000000876","1,20562700000301",17:20:3,,,"0,057128999999804",,"0,055725000000166",,"0,055724999999256",,"0,055480999999418",,"0,065064000000348",,,,"0,01647999999841",,"0,012389999999869",,"0,00634799999898",,"0,011717999997927",,"0,109497000001284",,,
"0,05554200000006","0,002991000001202","1,18627900000138",17:20:3,,,"0,057189999999537",,"0,055725000000166",,"0,055724999999256",,"0,055480999999418",,"0,065429000000222",,,,"0,017151000000013",,"0,012450999998691",,"0,00634799999898",,"0,011719000001904",,"0,110717999999906",,,
"0,055115000000114","0,003418000000238","1,20233200000075",17:20:3,,,"0,057189999999537",,"0,055725000000166",,"0,055725000000166",,"0,055481000000327",,"0,065552000000025",,,,"0,017334000000119",,"0,012450999998691",,"0,006348000002617",,"0,011779000000388",,"0,111450000000332",,,
"0,055358999999953","0,004638999998861","1,19055200000003",17:20:3,,,"0,057189999999537",,"0,055725000000166",,"0,055725000000166",,"0,055481000000327",,"0,065917999999329",,,,"0,017456000001403",,"0,012450999998691",,"0,00640900000144",,"0,011780000000727",,"0,111572000001615",,,
"0,055664000000434","0,002929000002041","1,18969699999434",17:20:3,,,"0,057250999999269",,"0,055725000000166",,"0,055725000000166",,"0,055481000000327",,"0,066101000000344",,,,"0,019226000000344",,"0,012450999998691",,"0,00640900000144",,"0,011780000000727",,"0,111815999996907",,,
"0,057616999999482","0,008727999997063","1,20819100000517",17:20:4,,,"0,057251000000179",,"0,055725000000166",,"0,055725000000166",,"0,055481000000327",,"0,066650000000664",,,,"0,021667000000889",,"0,012450999998691",,"0,00640900000144",,"0,011780000000727",,"0,112610000000132",,,
"0,055298000000221","0,003845999999612","1,18945299999905",17:20:4,,,"0,057251000000179",,"0,055725000000166",,"0,055725000000166",,"0,055481000000327",,"0,067078000000038",,,,"0,022095000000263",,"0,012451000002329",,"0,006468999999925",,"0,011840999999549",,"0,112610000000132",,,
"0,056091999999808","0,005371000002924","1,19146699999692",17:20:4,,,"0,057372999999643",,"0,055725000000166",,"0,055725000000166",,"0,055481000000327",,"0,067627000000357",,,,"0,022582999998122",,"0,01245199999903",,"0,006470000000263",,"0,011901999998372",,"0,113343000000896",,,
"0,055358000000524","0,003967000000557","1,20367400000396",17:20:4,,,"0,057372999999643",,"0,055725000000166",,"0,055725000000166",,"0,055481000000327",,"0,068236999999499",,,,"0,022767000002205",,"0,012511999997514",,"0,006470000000263",,"0,011901999998372",,"0,113709000001108",,,
"0,055175999999847","0,00402799999938","1,18920899999648",17:20:4,,,"0,057433999999375",,"0,055725000000166",,"0,055725000000166",,"0,055481000000327",,"0,068420999999944",,,,"0,023621000000276",,"0,012511999997514",,"0,006470000000263",,"0,011901999998372",,"0,113769999999931",,,
"0,056274999999914","0,005127000000357","1,19104000000516",17:20:4,,,"0,057495000000017",,"0,055725000000166",,"0,055725000000166",,"0,055481000000327",,"0,070678000000044",,,,"0,024596999999631",,"0,012512000001152",,"0,006470000000263",,"0,01190200000201",,"0,114379999999073",,,
