Energy  consumption of dram;Energy consumption of cpu;Energy consumption of package;tempo
0.09149200000047131;1.4785159999992175;2.129088999994565;17:46:24
0.0587150000001202;0.017334000000118976;0.4612429999979213;17:46:24
0.05560299999979179;0.003356000001076609;0.43292200000723824;17:46:24
0.055236999999578984;0.0045169999975769315;0.43920900000375696;17:46:25
0.056397000000288244;0.006347999998979503;0.43536399998993147;17:46:25
0.0559690000000046;0.00347900000269874;0.43902600000728853;17:46:25
0.05560299999979179;0.0035399999978835694;0.4360959999903571;17:46:25
0.05529800000022078;0.0045160000008763745;0.43365500000072643;17:46:25
0.056152000000111;0.005920999999943888;0.44055200000002515;17:46:25
0.05541999999968539;0.0048219999989669304;0.43359300000884105;17:46:25
0.057800000000497676;0.019531000001734355;0.4547119999915594;17:46:25
0.05651899999975285;0.007506999998440733;0.436096000004909;17:46:25
0.055358999999953085;0.0045780000000377186;0.4390259999927366;17:46:25
0.055054000000382075;0.00463800000215997;0.4335330000030808;17:46:26
0.055663999999524094;0.0031739999976707622;0.43768300001102034;17:46:26
0.055358999999953085;0.004822000002604909;0.4339599999948405;17:46:26
0.05749500000001717;0.006896999999298714;0.44250499999907333;17:46:26
0.0559690000000046;0.005310000000463333;0.43450899999879766;17:46:26
0.055358999999953085;0.003967000000557164;0.4396980000019539;17:46:26
0.05584700000053999;0.0045780000000377186;0.43713299999944866;17:46:26
0.05541999999968539;0.004455999998754123;0.43566899999859743;17:46:26
0.055481000000327185;0.003418000000237953;0.4354250000033062;17:46:26
0.05676299999959156;0.00756800000090152;0.4374390000011772;17:46:26
0.0559690000000046;0.0039059999980963767;0.4388429999962682;17:46:27
0.0558469999996305;0.00567600000067614;0.43456999999762047;17:46:27
0.05554200000005949;0.005004999999073334;0.4407959999953164;17:46:27
0.05499300000064977;0.003723000001627952;0.4315190000052098;17:46:27
0.056152000000111;0.007019999997282866;0.44122300000162795;17:46:27
0.05694599999969796;0.007994999999937136;0.4379880000051344;17:46:27
0.056152000000111;0.0048830000014277175;0.43920899998920504;17:46:27
0.05511500000011438;0.004089000001840759;0.43371599999954924;17:46:27
0.05633499999930791;0.006774999998015119;0.44189400000323076;17:46:27
0.05584700000053999;0.004334000001108507;0.43310599999676924;17:46:27
0.05505399999947258;0.0032350000001315493;0.43811000000278;17:46:28
0.05688499999996566;0.007506999998440733;0.4367070000007516;17:46:28
0.055603000000701286;0.003478999999060761;0.4379880000051344;17:46:28
0.0559690000000046;0.003967000000557164;0.43298299999150913;17:46:28
0.055663999999524094;0.005982000002404675;0.44201700000849087;17:46:28
0.05554200000005949;0.0039059999980963767;0.43176300000050105;17:46:28
0.05566400000043359;0.006042000000888947;0.4411009999894304;17:46:28
0.05749500000001717;0.009156000000075437;0.4387810000043828;17:46:28
0.05499299999974028;0.003661999999167165;0.43786700000055134;17:46:28
0.055358999999953085;0.0048830000014277175;0.43426500000350643;17:46:28
0.057251000000178465;0.02777100000093924;0.46643000000040047;17:46:29
0.055236999999578984;0.0032339999997930136;0.43505899999581743;17:46:29
0.054869999999937136;0.0045169999975769315;0.43243400000210386;17:46:29
0.057373000000552565;0.0067139999991923105;0.44122300000162795;17:46:29
0.05529799999931129;0.0036010000003443565;0.434875999999349;17:46:29
0.055908000000272295;0.0048830000014277175;0.4376219999976456;17:46:29
0.055358999999953085;0.004150000000663567;0.4353030000056606;17:46:29
0.05566400000043359;0.00378400000045076;0.43249500000092667;17:46:29
0.05499299999974028;0.003661999999167165;0.43853699999453966;17:46:29
0.057251000000178465;0.006957999998121522;0.43646300000546034;17:46:29
0.054932000000007974;0.0030520000000251457;0.4376219999976456;17:46:30
0.05505300000004354;0.00378400000045076;0.4328609999938635;17:46:30
0.055908999999701336;0.004761000000144122;0.4341430000058608;17:46:30
0.05517500000041764;0.004394999999931315;0.4387209999986226;17:46:30
0.055358999999953085;0.005249000001640525;0.43438700000115205;17:46:30
0.06024199999956181;0.05505300000004354;0.4855959999986226;17:46:30
0.06213399999978719;0.2715459999999439;0.702820000005886;17:46:30
0.05877700000019104;0.022704999999405118;0.45831299999554176;17:46:30
0.055785999999898195;0.004761000000144122;0.4339599999948405;17:46:30
0.05511500000011438;0.003478999999060761;0.4379880000051344;17:46:31
0.05523600000014994;0.004210999999486376;0.4335940000019036;17:46:31
0.05755700000008801;0.008850000001984881;0.4434809999947902;17:46:31
0.05511399999977584;0.0035399999978835694;0.43286100000841543;17:46:31
0.056274999999914144;0.006104000000050291;0.4404299999878276;17:46:31
0.055481000000327185;0.004882000001089182;0.4355470000009518;17:46:31
0.05560299999979179;0.003479999999399297;0.4320070000103442;17:46:31
0.058409999999639695;0.017456000001402572;0.4525139999896055;17:46:31
0.06213400000069669;0.16393999999854714;0.5949709999986226;17:46:31
0.055785999999898195;0.014648000000306638;0.43988000000535976;17:46:31
0.055236999999578984;0.00451700000121491;0.43865999999979977;17:46:32
0.05542000000059488;0.004210999999486376;0.4346930000028806;17:46:32
0.055785999999898195;0.004394999999931315;0.4327389999962179;17:46:32
0.0559690000000046;0.022278000000369502;0.4572750000079395;17:46:32
0.05645800000002055;0.006042000000888947;0.4354249999887543;17:46:32
0.056090999999469204;0.005248999998002546;0.43994100000418257;17:46:32
0.06176800000048388;0.13330100000166567;0.5640260000072885;17:46:32
0.05914299999949435;0.01623499999914202;0.45159899999271147;17:46:32
0.0559690000000046;0.024597999999969034;0.45629899999767076;17:46:32
0.05584700000053999;0.006712999998853775;0.43444799999997485;17:46:32
0.05737299999964307;0.010071000000607455;0.44067399999767076;17:46:33
