Energy  consumption of dram;Energy consumption of cpu;Energy consumption of package;tempo
0.09966999999960535;1.6593020000000251;2.338378999993438;11:31:47
0.057984000002761604;0.011901999998372048;0.45696999999927357;11:31:47
0.0558469999996305;0.0063479999953415245;0.4440920000197366;11:31:47
0.0557249999983469;0.004028000010293908;0.4349369999836199;11:31:47
0.05706800000189105;0.008117999997921288;0.4461060000176076;11:31:47
0.0557249999983469;0.005919999995967373;0.4362789999868255;11:31:48
0.05517600000166567;0.004211999999824911;0.441527999995742;11:31:48
0.055968999997276114;0.005065000004833564;0.43572999999742024;11:31:48
0.05548100000305567;0.007568999993964098;0.4448240000056103;11:31:48
0.05615199999738252;0.005554000003030524;0.43627999999444;11:31:48
0.05700699999943026;0.008239999995566905;0.44573900001705624;11:31:48
0.05572500000198488;0.004698999997344799;0.4348759999847971;11:31:48
0.05578600000080769;0.0061649999988731;0.4437869999965187;11:31:48
0.05603100000007544;0.00805699999909848;0.44311500000185333;11:31:48
0.05548099999941769;0.005432000005384907;0.43627900001592934;11:31:48
0.05596900000091409;0.0057369999994989485;0.4417729999986477;11:31:49
0.05682399999932386;0.008849999998346902;0.43975799999316223;11:31:49
0.05627399999866611;0.007446000003255904;0.44390800001565367;11:31:49
0.05596900000091409;0.005921000003581867;0.43658499998855405;11:31:49
0.05529799999931129;0.004577999992761761;0.4406740000122227;11:31:49
0.0561520000010205;0.0057369999994989485;0.43646199998329394;11:31:49
0.05529799999931129;0.004822000002604909;0.44116200000280514;11:31:49
0.05682399999932386;0.007872999995015562;0.43914800000493415;11:31:49
0.056212999999843305;0.004944000000250526;0.44110100000398234;11:31:49
0.05621400000018184;0.00567600000067614;0.4360969999979716;11:31:49
0.05554200000187848;0.007080000010319054;0.4434199999959674;11:31:50
0.0558469999996305;0.005126999996718951;0.4355470000009518;11:31:50
0.0555419999982405;0.007446999996318482;0.4442139999882784;11:31:50
0.05731200000082026;0.006896999999298714;0.4376219999976456;11:31:50
0.055603000000701286;0.005310000007739291;0.4421990000118967;11:31:50
0.055603000000701286;0.0036619999882532284;0.4334110000054352;11:31:50
0.05529799999931129;0.004028000010293908;0.43450899998424575;11:31:50
0.05529799999931129;0.005431999990832992;0.4410400000051595;11:31:50
0.055603000000701286;0.00427299999864772;0.4366460000164807;11:31:50
0.057495000000926666;0.008667000001878478;0.4436639999912586;11:31:50
0.05517599999802769;0.0042720000055851415;0.43463199998950586;11:31:51
0.05596900000091409;0.004455999995116144;0.4402460000128485;11:31:51
0.05517599999802769;0.0038449999992735684;0.43518100000801496;11:31:51
0.0558469999996305;0.0045160000008763745;0.4404909999866504;11:31:51
0.05566400000316207;0.006836000000475906;0.43774399999529123;11:31:51
0.0580439999976079;0.009156000000075437;0.44549600000027567;11:31:51
0.05523700000048848;0.004394000003230758;0.4345090000133496;11:31:51
0.05615300000135903;0.006286999996518716;0.44287099997745827;11:31:51
0.05670099999770173;0.02740500000072643;0.4627069999987725;11:31:51
0.055908000002091285;0.005371000006562099;0.4396370000031311;11:31:51
0.05603100000007544;0.006529999998747371;0.43908700000611134;11:31:52
0.058898999999655643;0.01800599999842234;0.4494620000186842;11:31:52
0.05578600000080769;0.00414999999338761;0.44000299999606796;11:31:52
0.05560299999706331;0.00634800000989344;0.4370729999791365;11:31:52
0.055908000002091285;0.0043329999898560345;0.4399410000187345;11:31:52
0.05517599999802769;0.0036010000039823353;0.43579099999624304;11:31:52
0.05761700000221026;0.009095000001252629;0.4395749999966938;11:31:52
0.055054000000382075;0.0032349999964935705;0.4393920000002254;11:31:52
0.05615199999738252;0.03179900000395719;0.46362299998872913;11:31:52
0.05493200000273646;0.0036620000028051436;0.43316700001014397;11:31:52
0.05505300000004354;0.002930000002379529;0.43389899999601766;11:31:53
0.055358999998134095;0.0036620000028051436;0.43572999999742024;11:31:53
0.05737299999964307;0.007811999996192753;0.44244400001480244;11:31:53
0.05603100000007544;0.007018999996944331;0.43859799997881055;11:31:53
0.055114000002504326;0.004455999995116144;0.43432600001688115;11:31:53
0.056091999998898245;0.006103000006987713;0.4421999999904074;11:31:53
0.05548099999941769;0.003968000004533678;0.43621800001710653;11:31:53
0.05548099999941769;0.0034179999929619953;0.4370119999803137;11:31:53
0.057555999999749474;0.010131999995792285;0.4437259999976959;11:31:53
0.05657900000005611;0.020568000007187948;0.44921800002339296;11:31:53
0.05517600000166567;0.003539999990607612;0.4392089999746531;11:31:54
0.05511499999920488;0.0037850000080652535;0.43371599999954924;11:31:54
0.0561520000010205;0.0057369999994989485;0.44128400000045076;11:31:54
0.05529799999931129;0.0040889999945648015;0.4357910000253469;11:31:54
0.05658000000039465;0.007019000011496246;0.43652399998973124;11:31:54
0.05578600000080769;0.003356999994139187;0.43865999998524785;11:31:54
0.05529799999931129;0.0036620000028051436;0.4357910000253469;11:31:54
0.055603000000701286;0.0036620000028051436;0.4328609999793116;11:31:54
0.05535799999779556;0.004028999988804571;0.4399410000187345;11:31:54
0.055603000000701286;0.003296000009868294;0.4328009999881033;11:31:55
0.057740000000194414;0.029051999998046085;0.4660030000086408;11:31:55
0.055907999998453306;0.004333999997470528;0.4341429999913089;11:31:55
0.055603000000701286;0.007079999995767139;0.4423829999868758;11:31:55
0.05511499999920488;0.003723000001627952;0.4333500000066124;11:31:55
0.05627400000230409;0.005797999998321757;0.4359740000218153;11:31:55
0.0558469999996305;0.027587999997194856;0.4635009999910835;11:31:55
0.05743399999846588;0.007447000010870397;0.4373170000035316;11:31:55
0.05517600000166567;0.003966999996919185;0.43933100000140257;11:31:55
