Energy  consumption of dram;Energy consumption of cpu;Energy consumption of package;tempo
0.09204099999988102;1.5875249999953667;2.2564089999941643;18:18:4
0.060486000000310014;0.01464799999666866;0.46435500000370666;18:18:5
0.05572500000016589;0.005432000005384907;0.44268799998098984;18:18:5
0.05572500000016589;0.00427299999864772;0.4379880000196863;18:18:5
0.055358999999953085;0.004455000002053566;0.4356079999997746;18:18:5
0.05529799999931129;0.0040290000033564866;0.43524200000683777;18:18:5
0.055908000000272295;0.003723000001627952;0.4384159999899566;18:18:5
0.05706800000007206;0.00738499998988118;0.4382929999846965;18:18:5
0.0558469999996305;0.004089000009116717;0.4400640000239946;18:18:5
0.056212999999843305;0.0048830000014277175;0.4349359999760054;18:18:5
0.055664000001343084;0.0048830000014277175;0.44122300000162795;18:18:5
0.055847999999969034;0.004333999997470528;0.4379270000208635;18:18:6
0.05548099999941769;0.0039059999980963767;0.43530299997655675;18:18:6
0.05767799999921408;0.007872999995015562;0.44256600001244806;18:18:6
0.0560910000003787;0.004822000002604909;0.43524200000683777;18:18:6
0.05548099999941769;0.0046390000061364844;0.43914800000493415;18:18:6
0.055908000000272295;0.003966999996919185;0.43933100000140257;18:18:6
0.055664000001343084;0.005615000001853332;0.43579099999624304;18:18:6
0.0557859999989887;0.004455999995116144;0.4395749999966938;18:18:6
0.057678999999552616;0.006653000004007481;0.43774399999529123;18:18:6
0.05523700000048848;0.00414999999338761;0.43933100000140257;18:18:6
0.05523600000014994;0.0039059999980963767;0.4342039999901317;18:18:7
0.05645799999911105;0.004761000003782101;0.4401249999937136;18:18:7
0.0562740000004851;0.005432000005384907;0.43566899999859743;18:18:7
0.0558469999996305;0.005187999995541759;0.44177200002013706;18:18:7
0.05786200000147801;0.008971999995992519;0.4429930000042077;18:18:7
0.05517599999984668;0.003663000010419637;0.4340209999936633;18:18:7
0.05633499999930791;0.006346999987727031;0.44201699999393895;18:18:7
0.0560910000003787;0.005249000008916482;0.4354250000033062;18:18:7
0.0558469999996305;0.004944000000250526;0.4408570000086911;18:18:7
0.05566499999986263;0.003356999994139187;0.4326779999828432;18:18:8
0.057555999999749474;0.009766000002855435;0.44659400000819005;18:18:8
0.055908000000272295;0.004637999998521991;0.4381719999946654;18:18:8
0.055358999999953085;0.004822000002604909;0.4345700000121724;18:18:8
0.0562740000004851;0.005126999996718951;0.44073499998194166;18:18:8
0.055968999999095104;0.0042720000055851415;0.43353200002457015;18:18:8
0.05554200000005949;0.004516999993938953;0.44055199998547323;18:18:8
0.05755700000008801;0.007140999994589947;0.4414059999980964;18:18:8
0.05548100000123668;0.004211999999824911;0.43591400000150315;18:18:8
0.055663999999524094;0.00378400000045076;0.436706000007689;18:18:8
0.057251000000178465;0.009277000004658476;0.43933100000140257;18:18:9
0.05541999999877589;0.005004999999073334;0.4394529999990482;18:18:9
0.05535800000143354;0.004700000004959293;0.4342649999889545;18:18:9
0.058837999999013846;0.040343999993638135;0.4755860000150278;18:18:9
0.05542000000059488;0.004150000007939525;0.43957599997520447;18:18:9
0.0558469999996305;0.004090000002179295;0.4333490000281017;18:18:9
0.055603000000701286;0.004759999996167608;0.4402469999913592;18:18:9
0.05572500000016589;0.0038459999923361465;0.4326779999828432;18:18:9
0.05560399999922083;0.005310000007739291;0.43963600002462044;18:18:9
0.056762000000162516;0.006530999991809949;0.43725599997560494;18:18:9
0.05834999999933643;0.08001700000022538;0.5106810000143014;18:18:10
0.062378000000535394;0.05175700000836514;0.48400900000706315;18:18:10
0.0560910000003787;0.0061649999988731;0.43719499997678213;18:18:10
0.05523700000048848;0.004027999995741993;0.43444800001452677;18:18:10
0.05523699999866949;0.00427299999864772;0.4342649999889545;18:18:10
0.05682300000080431;0.006042000008164905;0.43725600000470877;18:18:10
0.05627499999900465;0.028747999996994622;0.4616700000187848;18:18:10
0.05548100000123668;0.005797999998321757;0.43597399999271147;18:18:10
0.055358999999953085;0.0046390000061364844;0.43444799998542294;18:18:10
0.0560299999997369;0.004576999999699183;0.4346320000186097;18:18:10
0.0557859999989887;0.01318399999581743;0.4483029999828432;18:18:11
0.05743400000028487;0.007140999994589947;0.4368900000117719;18:18:11
0.05511500000102387;0.004333999997470528;0.43872000000556;18:18:11
0.056212999999843305;0.005310000007739291;0.43536399997537956;18:18:11
0.05523699999866949;0.004944000000250526;0.43981900002108887;18:18:11
0.05584700000144949;0.00414999999338761;0.4334110000054352;18:18:11
0.05511499999920488;0.0036620000028051436;0.43792699999175966;18:18:11
0.05718999999953667;0.00824000001011882;0.43865999998524785;18:18:11
0.0562740000004851;0.0049439999856986105;0.43927000000257976;18:18:11
0.05517599999984668;0.003296000009868294;0.43444800001452677;18:18:11
0.055663999999524094;0.004394000003230758;0.43670699998619966;18:18:12
0.05596900000091409;0.005919999995967373;0.4373780000023544;18:18:12
0.05633599999964645;0.006225999997695908;0.43444800001452677;18:18:12
0.056517999999414315;0.006653000004007481;0.4421999999904074;18:18:12
0.055054000000382075;0.0036620000028051436;0.4321899999922607;18:18:12
0.05658000000039465;0.02270499999576714;0.4572749999933876;18:18:12
0.05517599999984668;0.004944000000250526;0.43438700001570396;18:18:12
0.0560910000003787;0.0046999999904073775;0.4389650000084657;18:18:12
0.05615199999920151;0.007995000007213093;0.43774399999529123;18:18:12
0.05712900000071386;0.005371000006562099;0.43707300000824034;18:18:12
0.055968999999095104;0.024291999987326562;0.4587399999727495;18:18:13
0.05621400000018184;0.005249000008916482;0.4346310000109952;18:18:13
0.05511400000068534;0.003967999989981763;0.4384769999887794;18:18:13
0.05627500000082364;0.006714000002830289;0.4359130000229925;18:18:13
0.05749499999910768;0.01037499999802094;0.44598399999085814;18:18:13
0.056212999999843305;0.007569000008516014;0.440307999990182;18:18:13
0.05596999999943364;0.004027999995741993;0.43872000000556;18:18:13
0.05523600000014994;0.004027999995741993;0.4332890000077896;18:18:13
0.05603100000007544;0.0037850000080652535;0.43847600001026876;18:18:13
0.05542000000059488;0.0040889999945648015;0.43536399997537956;18:18:13
0.05688399999962712;0.00756800000090152;0.4358520000241697;18:18:14
0.056092000000717235;0.005126999996718951;0.4389039999805391;18:18:14
0.05548099999941769;0.004395000010845251;0.4353640000044834;18:18:14
0.0562740000004851;0.005431999990832992;0.43365500000072643;18:18:14
0.05511499999920488;0.0038449999992735684;0.43780499999411404;18:18:14
0.05511500000102387;0.0036620000028051436;0.43316600000252947;18:18:14
0.05767799999921408;0.007018999996944331;0.4374390000011772;18:18:14
0.055298000001130276;0.0037850000080652535;0.4381109999958426;18:18:14
0.055358999999953085;0.004698999997344799;0.43597399999271147;18:18:14
0.055907999998453306;0.00427299999864772;0.4328000000095926;18:18:15
0.055358999999953085;0.003723000001627952;0.4380490000185091;18:18:15
0.055175000001327135;0.0036010000039823353;0.43267899999045767;18:18:15
0.05596999999943364;0.004393999988678843;0.4343259999877773;18:18:15
0.0560910000003787;0.017273000004934147;0.4522700000088662;18:18:15
0.055602999998882296;0.006286999996518716;0.43463199998950586;18:18:15
0.05572500000016589;0.003296000009868294;0.43719399999827147;18:18:15
0.055298000001130276;0.004393999988678843;0.43451000002096407;18:18:15
0.05548099999941769;0.006104000000050291;0.436766999977408;18:18:15
0.05529799999931129;0.004089000009116717;0.43298400001367554;18:18:15
0.05578600000080769;0.003356999994139187;0.4374390000011772;18:18:16
0.056212999999843305;0.009033000009367242;0.4407960000098683;18:18:16
0.055603000000701286;0.003540999998222105;0.43121299997437745;18:18:16
0.05541999999877589;0.00414999999338761;0.4387210000131745;18:18:16
0.05517599999984668;0.00378400000045076;0.43499700000393204;18:18:16
0.05572500000016589;0.003540000005159527;0.4313970000075642;18:18:16
0.05517599999984668;0.003539999990607612;0.43725599997560494;18:18:16
0.05578600000080769;0.005188000010093674;0.4366450000088662;18:18:16
0.055663999999524094;0.005004999999073334;0.4328000000095926;18:18:16
0.05523700000048848;0.004027999995741993;0.4384159999899566;18:18:16
0.05523700000048848;0.0037850000080652535;0.4346310000109952;18:18:17
0.05548099999941769;0.005125999989104457;0.4332890000077896;18:18:17
0.055908000000272295;0.003479000006336719;0.4329219999781344;18:18:17
0.05548099999941769;0.004516999993938953;0.4389040000096429;18:18:17
0.056457000000591506;0.00634800000989344;0.4353640000044834;18:18:17
0.05548099999941769;0.004393999988678843;0.4387810000043828;18:18:17
0.05511500000102387;0.0036010000039823353;0.43255699999281205;18:18:17
