Energy  consumption of dram;Energy consumption of cpu;Energy consumption of package;tempo
0.09210199999961333;1.4985350000060862;2.1831050000037067;0:56:59
0.05938700000024255;0.01269499999762047;0.7272339999908581;0:56:59
0.057373000000552565;0.007812999996531289;0.6896969999943394;0:56:59
0.05517599999984668;0.0050660000051721;0.6812140000110958;0:56:59
0.055663999999524094;0.0039059999980963767;0.6897579999931622;0:56:59
0.05560299999979179;0.004211999999824911;0.6843869999866001;0:56:59
0.05499300000064977;0.0032339999961550348;0.6800539999967441;0:56:59
0.05835000000024593;0.01953200000571087;0.6987300000037067;0:57:0
0.05792199999996228;0.011779000000387896;0.6912240000092424;0:57:0
0.05731199999991077;0.014648999997007195;0.6931150000018533;0:57:0
0.05517599999984668;0.011413000000175089;0.6964720000105444;0:57:0
0.05639599999994971;0.01538099999743281;0.6965329999802634;0:57:0
0.05511500000011438;0.004151000001002103;0.6799929999979213;0:57:0
0.0560299999997369;0.0038449999992735684;0.6904300000169314;0:57:0
0.05749500000001717;0.008484000005410053;0.6866449999797624;0:57:0
0.05609199999980774;0.004332999997131992;0.6903690000181086;0:57:0
0.05517500000041764;0.0036009999967063777;0.6822509999910835;0:57:0
0.05541999999968539;0.0048830000014277175;0.6820069999957923;0:57:1
0.05572500000016589;0.003418000000237953;0.6886590000067372;0:57:1
0.05541999999968539;0.004456000002392102;0.6840819999924861;0:57:1
0.056946000000607455;0.006652999996731523;0.6838379999971949;0:57:1
0.05511499999920488;0.00378400000045076;0.681458000006387;0:57:1
0.05584700000053999;0.004150000000663567;0.6890260000072885;0:57:1
0.05560299999979179;0.0043340000047464855;0.6843869999866001;0:57:1
0.05511500000011438;0.0036009999967063777;0.6804200000187848;0:57:1
0.0559690000000046;0.003966999996919185;0.6892700000025798;0:57:1
0.05810600000040722;0.01049800000328105;0.6817009999940637;0:57:1
0.05804399999942689;0.1005860000004759;1.1268310000014026;0:57:2
0.055481000000327185;0.004150000000663567;1.1958009999943897;0:57:2
0.05548099999941769;0.005249000001640525;1.1898809999984223;0:57:2
0.05572500000016589;0.003418000000237953;1.2036129999905825;0:57:2
0.05566400000043359;0.005187999995541759;1.1974489999993239;0:57:2
0.05706800000007206;0.008973000003607012;1.1939690000144765;0:57:2
0.05572500000016589;0.0032339999961550348;1.2033079999964684;0:57:2
0.05548099999941769;0.00427299999864772;1.1951300000073388;0:57:2
0.05511500000011438;0.00378400000045076;1.1885979999788105;0:57:2
0.0559690000000046;0.004761000003782101;1.2052010000043083;0:57:3
0.05529800000022078;0.0033570000014151447;1.1934199999959674;0:57:3
0.057251000000178465;0.007506999994802754;1.193481000023894;0:57:3
0.055358999999953085;0.004210999999486376;1.1929329999838956;0:57:3
0.056212999999843305;0.005494000004546251;1.2066040000063367;0:57:3
0.05529800000022078;0.0035399999978835694;1.1945190000114962;0:57:3
0.05529799999931129;0.005370999999286141;1.1900019999884535;0:57:3
0.05712900000071386;0.02673299999878509;1.2385249999933876;0:57:3
0.05737299999964307;0.0062260000049718656;1.1978149999922607;0:57:3
0.05511500000011438;0.0036009999967063777;1.1885990000155289;0:57:3
0.05523600000014994;0.0033570000014151447;1.1918339999974705;0:57:4
0.05749500000001717;0.010497999996005092;1.2103880000067875;0:57:4
0.055663999999524094;0.005554000003030524;1.196899000002304;0:57:4
0.05517599999984668;0.004089000001840759;1.188964999979362;0:57:4
0.057373000000552565;0.008178999996744096;1.1968380000034813;0:57:4
0.05517599999984668;0.003418000000237953;1.1914070000057109;0:57:4
0.055236999999578984;0.003723000001627952;1.1917109999922104;0:57:4
0.0560910000003787;0.03338600000279257;1.2330320000182837;0:57:4
0.054505000000062864;0.004699999997683335;1.1806639999849722;0:57:4
0.055785999999898195;0.00378400000045076;1.2036749999970198;0:57:4
0.05816599999980099;0.0441900000005262;1.234375;0:57:5
0.05560299999979179;0.0040889999945648015;1.1950070000020787;0:57:5
0.054932000000007974;0.003235000003769528;1.1869510000105947;0:57:5
0.05529800000022078;0.004089000001840759;1.1921990000118967;0:57:5
0.055358999999953085;0.004151000001002103;1.1921389999915846;0:57:5
0.05572500000016589;0.0032349999964935705;1.2039179999846965;0:57:5
0.05737299999964307;0.006774000001314562;1.1961670000164304;0:57:5
0.055176000000756176;0.004151000001002103;1.191651000001002;0:57:5
0.05523599999924045;0.0035399999978835694;1.1931150000018533;0:57:5
0.05529800000022078;0.003478999999060761;1.1945799999812152;0:57:5
0.05511500000011438;0.004699999997683335;1.1878050000232179;0:57:6
0.05511500000011438;0.003173000004608184;1.1907959999807645;0:57:6
0.057982999999694584;0.005982000002404675;1.2070320000057109;0:57:6
0.055603000000701286;0.004515999993600417;1.1965330000093672;0:57:6
0.054809999999633874;0.0028080000047339126;1.18615699998918;0:57:6
0.05529800000022078;0.0040889999945648015;1.192321999988053;0:57:6
0.057555999999749474;0.03900200000498444;1.226745000021765;0:57:6
0.05529800000022078;0.004027999995741993;1.1917729999986477;0:57:6
0.05718999999953667;0.005737999999837484;1.194640999980038;0:57:6
0.05657900000005611;0.009216000005835667;1.209106000023894;0:57:6
0.05517599999984668;0.003478999999060761;1.1933599999756552;0:57:7
0.05523700000048848;0.0036009999967063777;1.1888420000032056;0:57:7
0.05529800000022078;0.004271999998309184;1.1920170000230428;0:57:7
