Energy  consumption of dram;Energy consumption of cpu;Energy consumption of package;tempo
0.08941700000013952;1.4144899999996596;2.4274900000018533;21:40:48
0.05731199999991077;0.019897000000128173;0.7097780000003695;21:40:49
0.056152000000111;0.006104000000050291;0.6909789999990608;21:40:49
0.0560299999997369;0.004456000000118365;0.6802360000001499;21:40:49
0.05511500000011438;0.004149999999754073;0.6805419999982405;21:40:49
0.05688499999996566;0.007934000000204833;0.6917119999998249;21:40:49
0.055420000000140135;0.013000999999803753;0.689209000000119;21:40:49
0.0617669999996906;0.15832500000033178;0.842346000001271;21:40:49
0.055847999999969034;0.007445999999617925;0.677306999998109;21:40:49
0.055481000000327185;0.005249000000276283;0.6890260000000126;21:40:49
0.05566399999997884;0.017272999999931926;0.6934820000024047;21:40:49
0.05792199999996228;0.008118000000195025;0.6851189999979397;21:40:50
0.055297999999766034;0.00408900000002177;0.6887820000010834;21:40:50
0.055358999999953085;0.004943999999795778;0.6805420000018785;21:40:50
0.056152000000111;0.01385500000014872;0.6896359999991546;21:40:50
0.056152000000111;0.01556399999981295;0.7012939999985974;21:40:50
0.055785999999898195;0.004394999999931315;0.6785280000003695;21:40:50
0.057189999999991414;0.008362000000033731;0.6931150000018533;21:40:50
0.05737300000009782;0.011291000000255735;0.6873169999998936;21:40:50
0.05578699999978198;0.008483999999953085;0.6918949999999313;21:40:50
0.055481000000327185;0.0048830000000634755;0.6833489999989979;21:40:50
0.05566399999997884;0.004027999999834719;0.6780399999988731;21:40:51
0.056152000000111;0.007995999999820924;0.6917720000019472;21:40:51
0.0565799999999399;0.006103000000166503;0.6829230000003008;21:40:51
0.0559690000000046;0.004273000000011962;0.6885369999981776;21:40:51
0.0560299999997369;0.005431999999927939;0.6810909999985597;21:40:51
0.05517600000030143;0.003845000000183063;0.6881720000019413;21:40:51
0.056212999999843305;0.006530999999995402;0.6820679999982531;21:40:51
0.05590799999981755;0.0068360000000211585;0.6910400000015215;21:40:51
0.05664100000012695;0.005797999999685999;0.6821290000007139;21:40:51
0.05572500000016589;0.00408900000002177;0.6871329999994487;21:40:52
0.05548099999987244;0.005188000000089232;0.6836550000007264;21:40:52
0.05560299999979179;0.004151000000092608;0.6851199999982782;21:40:52
0.05566399999997884;0.006285999999818159;0.6829219999999623;21:40:52
0.05810600000040722;0.009095000000343134;0.6937260000013339;21:40:52
0.055358999999953085;0.003905999999915366;0.6820069999994303;21:40:52
0.0559690000000046;0.0045780000000377186;0.6853630000005069;21:40:52
0.05548099999987244;0.005126999999902182;0.6810310000000754;21:40:52
0.055785999999898195;0.003478999999970256;0.6865839999991294;21:40:52
0.05554200000005949;0.004210999999941123;0.6829230000003008;21:40:52
0.057678000000123575;0.008483999999953085;0.6901849999994738;21:40:53
0.055297999999766034;0.003905999999915366;0.6822510000019975;21:40:53
0.05603000000019165;0.005188000000089232;0.6793819999984407;21:40:53
0.0565799999999399;0.026855999999952473;0.7169189999985974;21:40:53
0.055420000000140135;0.005493000000114989;0.6817020000016782;21:40:53
0.05609099999992395;0.00457700000015393;0.6877439999989292;21:40:53
0.057128999999804364;0.00781299999971452;0.6843260000023292;21:40:53
0.055847000000085245;0.00457700000015393;0.688293999999587;21:40:53
0.05554200000005949;0.004516999999850668;0.6826779999973951;21:40:53
0.058532999999897584;0.02105699999992794;0.6953730000022915;21:40:53
0.061705999999958294;0.15557900000021618;0.8355719999999565;21:40:54
0.055847999999969034;0.0037839999999960128;0.6793209999996179;21:40:54
0.05737300000009782;0.008727999999791791;0.6862790000013774;21:40:54
0.05560300000024654;0.008118000000195025;0.6843879999978526;21:40:54
0.05517499999996289;0.00408900000002177;0.6882320000004256;21:40:54
0.05566399999997884;0.0037229999998089625;0.6786500000016531;21:40:54
0.05511499999965963;0.004212000000279659;0.6878659999965748;21:40:54
0.059021000000029744;0.03985599999987244;0.7171020000023418;21:40:54
0.057251000000178465;0.008727999999791791;0.6862789999977394;21:40:54
0.0565190000002076;0.00634700000000521;0.6826180000025488;21:40:54
0.05627399999957561;0.03222700000014811;0.7169189999985974;21:40:55
0.05566400000043359;0.0036620000000766595;0.678527000000031;21:40:55
